"Date","PX_LAST","DIV","DIV_GAP","R"
2000-10-18,1.03,0,0,-8.37698830654588
2000-10-19,1.081,0,0,4.83277364155268
2000-10-20,1.168,0,0,7.7406345748964
2000-10-23,1.161,0,0,-0.601118169028081
2000-10-24,1.18,0,0,1.62327357618189
2000-10-25,1.152,0,0,-2.4014876203874
2000-10-26,1.148,0,0,-0.347826437632481
2000-10-27,1.162,0,0,1.21213605323448
2000-10-30,1.124,0,0,-3.324890695822
2000-10-31,1.125,0,0,0.0889284184884037
2000-11-01,1.138,0,0,1.14893000477557
2000-11-02,1.152,0,0,1.22272265695603
2000-11-03,1.146,0,0,-0.522194398115171
2000-11-04,1.155,0,0,0.782272568120908
2000-11-08,1.127,0,0,-2.45411089161177
2000-11-09,1.086,0,0,-3.70580135458955
2000-11-10,1.077,0,0,-0.832182333749233
2000-11-13,1.04,0,0,-3.49586850209702
2000-11-14,1.071,0,0,2.93720783123303
2000-11-15,1.045,0,0,-2.45759060488374
2000-11-16,1.045,0,0,0
2000-11-17,1.062,0,0,1.61370374029729
2000-11-20,1.031,0,0,-2.96247177849243
2000-11-21,1.009,0,0,-2.1569463663351
2000-11-22,0.96,0,0,-4.97817358917269
2000-11-23,0.937,0,0,-2.42500022234596
2000-11-24,0.957,0,0,2.11201092145319
2000-11-27,0.999,0,0,4.29513871955993
2000-11-28,0.96,0,0,-3.98214941866716
2000-11-29,0.92,0,0,-4.25596144187959
2000-11-30,0.798,0,0,-14.2265072593277
2000-12-01,0.756,0,0,-5.40672212702758
2000-12-04,0.775,0,0,2.4821653173814
2000-12-05,0.855,0,0,9.82384395834133
2000-12-06,0.874,0,0,2.19789067187752
2000-12-07,0.81,0,0,-7.6046127989051
2000-12-08,0.86,0,0,5.98981415810688
2000-12-09,0.84,0,0,-2.35304974101942
2000-12-13,0.856,0,0,1.88684843043827
2000-12-14,0.823,0,0,-3.93141754646724
2000-12-15,0.745,0,0,-9.95719822975102
2000-12-18,0.787,0,0,5.48440300378438
2000-12-19,0.775,0,0,-1.53652190640563
2000-12-20,0.713,0,0,-8.33816089390511
2000-12-21,0.685,0,0,-4.00625821520705
2000-12-22,0.725,0,0,5.67528165924494
2000-12-25,0.717,0,0,-1.10958142550545
2000-12-26,0.693,0,0,-3.40458414097171
2000-12-27,0.701,0,0,1.14778878446868
2000-12-28,0.7,0,0,-0.142755199118545
2001-01-03,0.645,0,0,-8.18300182476321
2001-01-04,0.69,0,0,6.74412807955325
2001-01-05,0.7,0,0,1.43887374520997
2001-01-09,0.707,0,0,0.995033085316809
2001-01-10,0.723,0,0,2.2378556262192
2001-01-11,0.737,0,0,1.91786700305718
2001-01-12,0.748,0,0,1.48150857851407
2001-01-15,0.753,0,0,0.666224982541625
2001-01-16,0.751,0,0,-0.265957603575883
2001-01-17,0.785,0,0,4.42780660182737
2001-01-18,0.775,0,0,-1.28206884290614
2001-01-19,0.802,0,0,3.42455785131676
2001-01-22,0.765,0,0,-4.72327740399787
2001-01-23,0.785,0,0,2.58078839558727
2001-01-24,0.816,0,0,3.87306371816986
2001-01-25,0.805,0,0,-1.35720775455435
2001-01-26,0.794,0,0,-1.37588161714277
2001-01-29,0.758,0,0,-4.64000756047642
2001-01-30,0.76,0,0,0.263504763800503
2001-01-31,0.755,0,0,-0.660068403135202
2001-02-01,0.73,0,0,-3.3673215106588
2001-02-02,0.723,0,0,-0.963531198367214
2001-02-05,0.738,0,0,2.05346024417077
2001-02-06,0.739,0,0,0.135409634772923
2001-02-07,0.725,0,0,-1.9126266093527
2001-02-08,0.733,0,0,1.09740470319767
2001-02-09,0.718,0,0,-2.06761328384273
2001-02-12,0.715,0,0,-0.418702635421658
2001-02-13,0.736,0,0,2.89475760348687
2001-02-14,0.728,0,0,-1.09290705321903
2001-02-15,0.784,0,0,7.4107972153722
2001-02-16,0.745,0,0,-5.10248019708483
2001-02-19,0.73,0,0,-2.03396842371227
2001-02-20,0.717,0,0,-1.79686935428164
2001-02-21,0.67,0,0,-6.77981282146085
2001-02-22,0.676,0,0,0.891536365795233
2001-02-23,0.661,0,0,-2.24392361912779
2001-02-26,0.689,0,0,4.14874311619723
2001-02-27,0.671,0,0,-2.64721340419766
2001-02-28,0.674,0,0,0.446097394062527
2001-03-01,0.69,0,0,2.3461486678998
2001-03-02,0.705,0,0,2.15062052209637
2001-03-05,0.748,0,0,5.92051751622086
2001-03-06,0.79,0,0,5.46299674865899
2001-03-07,0.825,0,0,4.33504408736136
2001-03-11,0.804,0,0,-2.57841171557146
2001-03-12,0.78,0,0,-3.03053494953289
2001-03-13,0.786,0,0,0.76628727455691
2001-03-14,0.828,0,0,5.20563619560531
2001-03-15,0.912,0,0,9.66268356890717
2001-03-16,0.94,0,0,3.02398851897182
2001-03-19,0.94,0,0,0
2001-03-20,0.94,0,0,0
2001-03-21,0.915,0,0,-2.69558099885282
2001-03-22,0.92,0,0,0.544960476756469
2001-03-23,0.918,0,0,-0.217627942259552
2001-03-26,0.908,0,0,-1.09530120191972
2001-03-27,0.912,0,0,0.439561147303813
2001-03-28,0.908,0,0,-0.439561147303811
2001-03-29,0.9,0,0,-0.88496152769825
2001-03-30,0.938,0,0,4.13551856819139
2001-04-02,0.947,0,0,0.954914417985364
2001-04-03,0.919,0,0,-3.00129708303911
2001-04-04,0.922,0,0,0.32591012009067
2001-04-05,0.961,0,0,4.14291854136986
2001-04-06,0.94,0,0,-2.2094533706243
2001-04-09,0.935,0,0,-0.53333459753625
2001-04-10,0.97,0,0,3.67495422087414
2001-04-11,1.007,0,0,3.74348212211337
2001-04-12,1,0,0,-0.69756137364251
